Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,FlowPattern 
0.0042,0.09171,0.001,0.00002,1000,1.8,0.07,-70,0.025,1
0.0042,0.24529,0.001,0.00002,1000,1.8,0.07,-70,0.025,1
0.00421,0.62648,0.001,0.00002,1000,1.8,0.07,-70,0.025,1
0.00421,1.60016,0.001,0.00002,1000,1.8,0.07,-70,0.025,1
0.00421,2.72666,0.001,0.00002,1000,1.8,0.07,-70,0.025,1
0.00422,10.1222,0.001,0.00002,1000,1.8,0.07,-70,0.025,1
0.00421,15.095,0.001,0.00002,1000,1.8,0.07,-70,0.025,1
0.00422,25.4579,0.001,0.00002,1000,1.8,0.07,-70,0.025,1
0.00642,25.4615,0.001,0.00002,1000,1.8,0.07,-70,0.025,1
0.10877,0.01602,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.15986,0.01581,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.15608,0.02529,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.10269,0.02872,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.1088,0.09945,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.15612,0.09956,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.16286,0.25567,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.1062,0.25527,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.1088,0.62615,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.15999,0.62718,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.15622,1.51524,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.1062,1.68291,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.15626,4.01089,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.10622,4.0688,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.1562,6.22027,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.06715,10.2807,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.02748,9.95442,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.01021,9.24766,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.00418,9.4722,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.00408,16.2829,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.00677,15.6689,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.01098,15.9242,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.01615,15.4589,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.02621,2.99486,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.00998,2.86698,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.00409,2.97861,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.004,1.54829,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.01024,1.50527,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.0256,1.57916,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.02624,0.62428,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.02285,0.22922,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.02504,0.09461,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.02506,0.02684,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.02448,0.01645,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.01081,0.01615,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.00412,0.01586,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.00292,0.02892,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.01079,0.02788,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.01078,0.09296,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.00402,0.09269,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.00411,0.22817,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.01051,0.24617,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.00977,0.61228,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.004,0.62081,0.001,0.00002,1000,1.8,0.07,-80,0.025,1
0.01,5.1,0.02211,0.00001,877.6,1.22,0.022,0,0.0508,1
0.011,10.1,0.0225,0.00001,877.4,1.22,0.022,0,0.0508,1
0.01,5.01,0.18284,0.00001,875.8,1.29,0.022,0,0.0508,1
0.02049,25.97561,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.06098,25.97561,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.12195,25.97561,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.21951,25.97561,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.24146,22.62195,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.06098,67.68292,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.21951,67.68292,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.24146,66.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.47256,66.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.06098,97.2561,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.12195,99.29024,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.21951,97.2561,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.24146,97.2561,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.60976,97.86585,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.06098,126.82927,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.21951,126.82927,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.24146,125.20488,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.47256,125.20488,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.60976,125.20488,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.625,109.14624,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.91462,200.60976,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.01524,29.92902,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.00427,67.68292,0.001,0.00007,1000,1.12,0.07,0,0.0254,2
0.21646,45.12195,0.001,0.00007,1000,1.12,0.07,0,0.0954,2
0.20488,72.47561,0.001,0.00007,1000,1.12,0.07,0,0.0954,2
0.21098,74.08527,0.001,0.00007,1000,1.12,0.07,0,0.0954,2
0.21951,72.56098,0.001,0.00007,1000,1.12,0.07,0,0.0954,2
0.15244,27.80488,0.001,0.00007,1000,1.12,0.07,0,0.0954,2
0.07927,28.10976,0.001,0.00007,1000,1.12,0.07,0,0.0954,2
0.0252,45.12195,0.001,0.00007,1000,1.12,0.07,0,0.0954,2
0.00722,52.7429,0.001,0.00007,1000,1.12,0.07,0,0.0954,2
0.00812,1.81212,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.01029,1.62085,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.01277,1.42768,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.01477,1.27614,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.01748,1.01894,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.01906,0.82179,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.02212,0.64424,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.01816,6.2528,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.0242,5.29056,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.02907,5.198,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.02578,4.2791,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.02889,2.97056,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.04422,2.07522,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.05124,2.58774,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.05246,2.21122,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.05498,1.85759,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.05729,1.72298,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.06016,1.28471,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.06026,1.22657,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.06242,0.92152,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.15222,2.7455,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.29557,5.58215,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.12658,6.58781,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.12851,4.98425,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.14224,4.0246,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.1428,2.65718,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,2
0.02942,1.81616,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.02942,2.96681,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.02942,5.18905,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.02942,9.29004,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.02942,14.4962,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.02864,18.6222,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.02942,27.469,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.05925,2.91628,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.05925,5.10227,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.05925,8.92655,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.05622,14.0826,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.05925,18.1107,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.05777,26.9944,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.11971,5.12248,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.11971,9.29772,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.11242,14.0026,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.11971,18.4229,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.11652,27.1542,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.21674,5.02956,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.21097,9.22758,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.21097,12.7578,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.21097,17.6821,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.20525,26.9717,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.25227,10.2706,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.25227,12.8198,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.25227,20.2685,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.2619,28.0462,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.6042,10.5515,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.58821,15.2776,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.62082,18.6741,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.6042,28.8124,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.88168,15.2528,0.007,0.00001,860,4.124,0.022,0,0.0258,2
0.02948,5.61294,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.02942,10.2245,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.02929,15.2442,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.02926,20.4144,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.02924,27.2204,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.05977,2.85795,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.05965,5.66466,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.05898,10.1615,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.05948,15.1588,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.05942,20.4604,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.05928,27.6082,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.12192,4.97762,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.12169,10.1017,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.12029,14.9556,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.1202,20.0225,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.1202,27.2527,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.20721,5.66785,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.20699,10.0989,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.21286,15.0728,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.21065,19.8877,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.21047,27.2612,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.26597,9.94115,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.25514,14.9472,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.26179,20.0292,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.26499,27.6928,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.61054,10.1672,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.61584,15.1801,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.60948,20.2299,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.60222,26.8256,0.007,0.00001,860,4.124,0.022,-1,0.0258,2
0.02918,9.90489,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.02975,14.7862,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.02918,19.9689,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.02917,27.1772,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.0594,9.70226,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.05929,14.9451,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.06054,19.729,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.05995,27.2766,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.11858,9.72694,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.11854,14.5209,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.12202,19.2292,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.12082,26.7452,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.21075,4.86284,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.21061,9.74746,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.20849,14.4525,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.20842,19.2854,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.21041,26.202,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.2622,9.69146,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.25612,14.7117,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.26202,19.8905,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.2629,26.8884,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.62248,14.7469,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.61407,19.6222,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.6128,27.5928,0.007,0.00001,860,4.124,0.022,-5,0.0258,2
0.02942,14.8802,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.02885,19.8165,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.02968,26.4091,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.05929,14.804,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.05984,19.572,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.05868,26.8884,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.12068,9.6901,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.11948,14.6128,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.12176,19.4769,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.11941,27.1791,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.21057,9.76872,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.21252,14.6251,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.21869,19.8012,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.21041,27.4121,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.25252,9.76666,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.25687,15.5602,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.25682,19.6291,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.26725,26.2849,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.59925,9.91882,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.59925,14.8509,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.61089,19.6446,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.59922,26.7885,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.92205,14.6046,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.92215,19.7651,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.91424,26.9584,0.007,0.00001,860,4.124,0.022,-9,0.0258,2
0.02945,2.72842,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.02941,5.04807,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.02994,9.20572,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.02962,12.8227,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.0299,17.7828,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.02017,25.482,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.05902,2.72842,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.05896,5.04807,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.05776,8.97687,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.05827,12.8227,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.05927,18.4242,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.06108,25.482,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.11926,4.86968,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.12272,8.97687,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.12027,12.2252,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.12125,18.4242,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.12245,25.482,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.21517,5.04807,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.21077,10,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.20859,12.8227,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.20848,17.7828,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.21441,27.2842,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.27626,9.20572,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.25484,12.8227,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.25464,18.4242,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.26478,26.4165,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.61577,11.1297,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.5979,12.8227,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.60922,17.7828,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.61461,27.2842,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.92225,15.2992,0.007,0.00001,860,4.124,0.022,1,0.0258,2
0.02944,2.0107,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.02902,5.50842,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.02917,10.0748,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.02897,14.2754,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.02876,19.0124,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.02884,26.2155,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.05862,2.15629,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.05894,5.59897,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.05868,10.0886,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.05827,12.7549,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.05842,18.0282,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.0586,25.7592,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.1174,5.69219,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.12026,10.0208,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.11959,14.0954,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.11762,19.078,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.11688,27.0428,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.20609,5.62717,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.20221,9.99227,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.20409,14.6112,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.20268,19.1707,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.20522,26.5458,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.25689,9.65204,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.26181,14.0046,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.25962,19.7068,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.25747,27.946,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.59976,14.5252,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.60162,19.2085,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.61019,28.5222,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.90242,15.2218,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.90766,10.892,0.007,0.00001,860,4.124,0.022,5,0.0258,2
0.02975,2.54291,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.02978,5.49007,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.02915,9.4261,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.02988,14.512,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.02968,17.6204,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.02955,25.7927,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.05942,5.29867,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.05926,8.87589,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.06129,14.6041,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.06029,18.0497,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.06007,25.1044,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.12095,5.15452,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.11965,10.1427,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.11902,14.2502,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.11922,17.7279,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.1199,26.156,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.21112,5.07795,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.20676,9.91255,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.20751,12.4406,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.2102,18.5202,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.20896,24.2957,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.26422,9.92102,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.26212,12.6995,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.2624,18.5766,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.26156,27.652,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.61808,25.2672,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.61612,18.9504,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.60845,14.4591,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.61742,9.54648,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.90142,12.8225,0.007,0.00001,860,4.124,0.022,9,0.0258,2
0.02962,17.2191,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.05969,11.4541,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.06044,16.7206,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.11711,2.91065,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.11985,4.22257,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.1176,5.72227,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.11788,8.64262,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.11807,11.1585,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.11957,16.4415,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.20729,4.42207,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.2055,5.77072,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.20598,8.57487,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.20422,11.4444,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.20672,15.2992,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.20129,6.22694,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.20196,8.5292,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.20247,11.2911,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.20204,15.4426,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.44726,8.62221,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.45741,11.5057,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.45252,15.2604,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.60455,10.9966,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.61221,16.202,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.89744,15.8561,0.007,0.00001,860,4.124,0.022,0,0.0512,2
0.04914,19.6652,0.007,0.00001,860,4.124,0.022,-1,0.0512,2
0.1181,8.60284,0.007,0.00001,860,4.124,0.022,-1,0.0512,2
0.09778,19.6222,0.007,0.00001,860,4.124,0.022,-1,0.0512,2
0.2026,9.57907,0.007,0.00001,860,4.124,0.022,-1,0.0512,2
0.19721,19.7595,0.007,0.00001,860,4.124,0.022,-1,0.0512,2
0.2718,5.75129,0.007,0.00001,860,4.124,0.022,-1,0.0512,2
0.50029,9.61412,0.007,0.00001,860,4.124,0.022,-1,0.0512,2
0.50708,19.8207,0.007,0.00001,860,4.124,0.022,-1,0.0512,2
0.99551,19.9549,0.007,0.00001,860,4.124,0.022,-1,0.0512,2
0.05021,20.5699,0.007,0.00001,860,4.124,0.022,-5,0.0512,2
0.10145,20.28,0.007,0.00001,860,4.124,0.022,-5,0.0512,2
0.20029,19.9998,0.007,0.00001,860,4.124,0.022,-5,0.0512,2
0.50426,9.92825,0.007,0.00001,860,4.124,0.022,-5,0.0512,2
0.51764,20.0054,0.007,0.00001,860,4.124,0.022,-5,0.0512,2
0.99164,20.2942,0.007,0.00001,860,4.124,0.022,-5,0.0512,2
0.0502,19.1795,0.007,0.00001,860,4.124,0.022,-9,0.0512,2
0.09965,19.2226,0.007,0.00001,860,4.124,0.022,-9,0.0512,2
0.19972,19.2168,0.007,0.00001,860,4.124,0.022,-9,0.0512,2
0.49987,9.78246,0.007,0.00001,860,4.124,0.022,-9,0.0512,2
0.49981,19.6122,0.007,0.00001,860,4.124,0.022,-9,0.0512,2
0.99206,19.606,0.007,0.00001,860,4.124,0.022,-9,0.0512,2
